user_id,work_id,title,body,visibility,created_at,updated_at
1037,4740572162578114540,Loved it,Fantastic world-building and tension.,public,2025-01-17 18:16:38,2025-02-04 04:13:48
972,15809859342295861864,Solid read,Exceeded expectations.,public,2023-07-03 18:16:41,2023-07-10 08:19:03
847,18304996682626787933,Not my favorite,Exceeded expectations.,private,2023-05-12 09:58:59,2023-05-14 20:01:34
1086,15886298114327492623,"Slow start, strong finish",Plot dragged in the middle.,public,2023-04-13 01:57:25,2023-04-13 15:16:28
1008,8359942968208008767,Mixed feelings,Plot dragged in the middle.,private,2025-03-26 06:40:44,2025-04-18 16:03:56
1025,8960905897593656936,Great characters,Exceeded expectations.,public,2025-10-21 12:26:49,2025-10-26 16:09:11
631,15218505497848014150,Page-turner,Needed tighter editing.,public,2025-09-02 19:34:19,2025-09-03 11:49:46
253,14672270642757206049,Not my favorite,Fantastic world-building and tension.,public,2025-04-17 16:22:02,2025-05-11 07:38:55
782,10138143846515044758,Not my favorite,Exceeded expectations.,public,2024-12-13 16:16:13,2025-01-01 22:19:53
522,11848841994872024921,Not my favorite,Fantastic world-building and tension.,private,2025-08-18 15:51:53,2025-08-29 20:55:39
340,13698255319976048610,"Slow start, strong finish",Fantastic world-building and tension.,public,2024-02-27 05:59:17,2024-02-27 14:09:48
1152,920326481915226873,"Slow start, strong finish",Fantastic world-building and tension.,public,2025-06-24 10:50:50,2025-06-25 13:15:44
161,18249492993494719346,Mixed feelings,Characters felt real and memorable.,private,2023-06-05 15:34:17,2023-06-25 19:40:21
29,279872977970595983,Page-turner,Dialogue shines throughout.,public,2024-12-22 02:12:51,2025-01-17 05:07:04
297,8811737079036458529,Great characters,Exceeded expectations.,public,2024-07-13 17:05:17,2024-07-28 21:15:55
796,3845424829530909951,Loved it,Would recommend to friends.,public,2024-12-01 22:57:38,2024-12-17 02:25:08
1435,1554575092058302606,"Slow start, strong finish",Plot dragged in the middle.,public,2025-07-30 14:29:16,2025-08-02 15:51:17
134,16837678595035107373,Solid read,Characters felt real and memorable.,public,2023-09-05 06:03:23,2023-10-02 06:51:08
516,5909799187481852487,Page-turner,Fantastic world-building and tension.,public,2025-06-19 14:07:54,2025-07-16 06:25:01
1481,15671472312503106675,Loved it,Ending surprised me—in a good way.,public,2023-02-08 23:59:16,2023-03-08 21:57:45
302,13993490068317461729,Not my favorite,Would recommend to friends.,private,2024-02-25 19:18:40,2024-03-11 02:33:55
1416,10902155679876604226,Loved it,Ending surprised me—in a good way.,private,2023-05-26 16:56:34,2023-06-16 09:44:00
1347,4528786992149988971,Classic,I learned a lot from this book.,public,2024-11-29 02:23:14,2024-12-14 01:42:49
133,12844762420154130556,Great characters,Plot dragged in the middle.,public,2024-05-04 13:26:16,2024-05-30 21:17:17
156,13001474661201735237,Solid read,Plot dragged in the middle.,public,2023-09-30 10:28:56,2023-10-20 03:11:17
1420,10953176400062226217,"Slow start, strong finish",Well-paced and engaging.,private,2025-03-11 17:21:54,2025-03-24 08:36:38
113,15148596641912726834,"Slow start, strong finish",Needed tighter editing.,public,2025-03-07 05:05:44,2025-03-29 12:18:45
1131,4720056863097319103,"Slow start, strong finish",Characters felt real and memorable.,public,2024-01-18 17:07:53,2024-01-28 06:12:44
621,10676300156323801005,Loved it,Needed tighter editing.,public,2024-02-26 08:30:23,2024-03-17 01:09:06
1223,7737178764682911640,Classic,Would recommend to friends.,public,2023-12-29 16:12:38,2024-01-15 01:15:21
861,11293297388026536588,Not my favorite,Ending surprised me—in a good way.,public,2023-06-21 18:26:51,2023-07-19 02:49:02
1088,7962416612430569492,Couldn’t put it down,Would recommend to friends.,private,2025-06-07 01:04:32,2025-06-20 08:29:03
811,12457779733615681540,Classic,Characters felt real and memorable.,public,2024-09-11 06:33:56,2024-09-12 12:51:17
856,2984061898023804314,Not my favorite,Would recommend to friends.,public,2024-01-13 09:24:54,2024-01-17 22:20:57
1231,8477853891330298413,Loved it,Ending surprised me—in a good way.,public,2025-07-15 09:31:36,2025-08-02 16:09:48
845,12321504013184710401,Great characters,Ending surprised me—in a good way.,public,2025-05-13 11:19:32,2025-06-01 17:11:41
1067,7714152834384688006,Solid read,Plot dragged in the middle.,private,2023-03-09 19:49:25,2023-03-21 22:11:14
1177,17679538707755949732,Great characters,Exceeded expectations.,public,2025-01-27 12:44:45,2025-02-22 23:33:10
1045,11672553581037230590,Couldn’t put it down,Needed tighter editing.,public,2023-02-07 21:10:24,2023-03-09 17:57:36
1392,1494971091310303970,Classic,Needed tighter editing.,public,2024-02-23 08:56:08,2024-02-26 13:04:45
381,9286339844123749445,Couldn’t put it down,Fantastic world-building and tension.,public,2024-04-08 00:17:48,2024-05-05 09:04:59
265,17717777918556483096,Solid read,Characters felt real and memorable.,public,2023-02-11 23:21:26,2023-02-25 18:08:53
1166,10352323067839733532,Mixed feelings,Dialogue shines throughout.,public,2024-11-09 00:45:56,2024-11-26 09:58:12
394,9377879574512686977,"Slow start, strong finish",Plot dragged in the middle.,public,2023-11-15 14:10:42,2023-12-05 11:28:36
840,8220229658729489258,"Slow start, strong finish",Exceeded expectations.,public,2025-05-04 19:21:48,2025-05-08 04:03:33
372,2708701636905111014,Couldn’t put it down,Needed tighter editing.,public,2025-03-23 18:55:11,2025-04-13 06:40:00
716,8795817229410797260,Classic,I learned a lot from this book.,public,2023-01-14 00:05:55,2023-02-08 04:39:08
3,12995236981821880774,Not my favorite,Well-paced and engaging.,private,2023-08-26 10:16:43,2023-09-09 11:23:13
698,12330008251651261324,"Slow start, strong finish",Fantastic world-building and tension.,public,2023-04-16 23:15:15,2023-04-17 19:27:19
339,11948517257320175568,Couldn’t put it down,Needed tighter editing.,public,2025-06-28 06:18:47,2025-07-24 14:48:29
711,6559652455278859718,Page-turner,Ending surprised me—in a good way.,public,2023-08-15 02:13:21,2023-08-21 00:30:40
184,5420197803971726897,Not my favorite,Fantastic world-building and tension.,public,2023-12-13 17:49:14,2023-12-29 20:53:33
96,9156500502746314560,Not my favorite,Dialogue shines throughout.,private,2023-07-01 02:29:13,2023-07-08 17:04:08
55,10062204451275279594,Couldn’t put it down,Characters felt real and memorable.,public,2023-12-25 21:10:06,2024-01-11 13:25:51
347,2761449562394416407,Not my favorite,Plot dragged in the middle.,private,2025-10-28 18:40:37,2025-11-01 07:46:29
278,11270128682658488097,Couldn’t put it down,I learned a lot from this book.,private,2025-02-08 10:13:59,2025-03-09 04:55:38
29,8665884784665315346,Overhyped,Well-paced and engaging.,public,2023-12-09 23:24:33,2023-12-22 07:03:01
1480,18055073911883264245,Couldn’t put it down,Dialogue shines throughout.,private,2024-12-07 14:58:47,2025-01-03 19:39:47
1207,16109219237063152084,Overhyped,Plot dragged in the middle.,public,2023-03-22 18:57:48,2023-03-26 19:24:35
107,4076477611688100,Overhyped,Dialogue shines throughout.,public,2023-08-03 19:42:11,2023-08-30 02:56:08
263,14984923846609060596,Classic,Exceeded expectations.,public,2023-03-13 05:48:53,2023-04-11 16:18:08
790,188784762308890548,Classic,Exceeded expectations.,public,2024-07-21 14:57:18,2024-08-09 16:05:04
1229,8922060038555050971,Mixed feelings,Exceeded expectations.,private,2025-10-08 12:01:54,2025-11-05 20:38:26
1434,4305659466738015429,Loved it,Plot dragged in the middle.,public,2023-01-22 20:14:45,2023-01-30 21:24:34
1433,17615448399911513578,Not my favorite,Needed tighter editing.,public,2024-06-24 10:13:23,2024-07-14 04:51:43
1431,15900741015629401905,Mixed feelings,Ending surprised me—in a good way.,private,2025-02-02 15:50:59,2025-02-12 14:44:23
1227,3784285641422560281,Overhyped,I learned a lot from this book.,public,2024-09-15 16:19:08,2024-10-06 19:37:42
1252,3480231033622771836,Not my favorite,Would recommend to friends.,public,2024-05-21 05:49:19,2024-06-05 17:41:24
89,11396813265505184380,Overhyped,Would recommend to friends.,private,2024-04-09 10:39:49,2024-04-10 04:17:35
231,199838632474898121,Couldn’t put it down,Plot dragged in the middle.,public,2023-05-12 19:38:39,2023-06-01 19:38:37
823,13538786159300833201,Solid read,Ending surprised me—in a good way.,public,2024-04-09 19:23:47,2024-04-25 18:10:25
1127,7483101727566068694,Solid read,Well-paced and engaging.,private,2024-02-26 12:07:39,2024-03-01 08:01:28
444,11058328927722659595,"Slow start, strong finish",Exceeded expectations.,public,2024-03-29 10:21:54,2024-03-29 22:45:29
1230,10452106643397279869,Overhyped,Exceeded expectations.,public,2023-03-23 12:34:11,2023-03-23 17:45:25
626,10379457031059677283,Overhyped,Would recommend to friends.,public,2024-01-24 11:55:40,2024-02-11 11:50:49
418,8422057825432026733,Mixed feelings,Exceeded expectations.,public,2023-12-26 04:31:33,2023-12-29 14:12:47
1116,6840988622418731259,Solid read,Plot dragged in the middle.,public,2024-06-16 11:38:12,2024-06-21 06:19:44
620,9184249138410013840,Couldn’t put it down,Well-paced and engaging.,public,2023-07-01 05:26:21,2023-07-27 03:59:48
324,9730998194584355475,Not my favorite,Would recommend to friends.,public,2025-06-22 13:13:42,2025-06-25 05:42:17
262,12534884647071616184,Not my favorite,Exceeded expectations.,public,2024-02-25 22:30:09,2024-03-24 20:28:05
858,6449809625148689886,Mixed feelings,I learned a lot from this book.,public,2023-11-06 21:40:24,2023-11-21 14:07:59
507,13586791862366032826,Overhyped,Fantastic world-building and tension.,public,2025-09-25 11:48:49,2025-10-03 21:06:51
337,6648123350231865407,Mixed feelings,Well-paced and engaging.,public,2024-05-06 17:56:24,2024-05-21 05:17:42
732,14654497102488851461,Solid read,Well-paced and engaging.,public,2023-06-29 16:33:36,2023-07-19 10:46:56
1433,13135921021872702512,"Slow start, strong finish",Fantastic world-building and tension.,public,2023-05-12 21:12:14,2023-05-28 01:27:18
1083,12696139063815944343,Great characters,Characters felt real and memorable.,private,2023-08-25 14:05:10,2023-09-06 05:25:12
207,105771846087931507,Mixed feelings,I learned a lot from this book.,private,2023-02-28 17:21:47,2023-03-27 04:37:03
732,411921526113105220,Overhyped,Dialogue shines throughout.,public,2023-08-10 11:24:05,2023-08-20 12:05:50
606,7712471096349020898,Solid read,Well-paced and engaging.,public,2024-12-02 02:36:27,2024-12-27 16:01:02
762,13132844718966470181,Overhyped,I learned a lot from this book.,public,2023-02-28 07:01:59,2023-03-07 00:49:21
1256,6487194740279348175,Loved it,Fantastic world-building and tension.,public,2023-12-20 21:17:26,2024-01-08 02:47:25
1295,13221897070596677513,"Slow start, strong finish",Dialogue shines throughout.,public,2025-10-08 03:53:09,2025-10-14 12:11:13
821,6621303949360468408,Couldn’t put it down,Dialogue shines throughout.,public,2024-05-11 15:27:49,2024-05-16 23:43:20
842,2592493188385174925,"Slow start, strong finish",Dialogue shines throughout.,public,2024-06-07 09:35:17,2024-06-23 13:16:08
103,16567081634364412365,Classic,Ending surprised me—in a good way.,public,2024-07-05 09:40:39,2024-07-09 14:44:02
1243,1751102363386027936,Loved it,Needed tighter editing.,private,2024-06-17 04:43:39,2024-06-24 03:26:10
1496,1055998417398007138,Loved it,I learned a lot from this book.,public,2025-06-15 06:15:10,2025-06-16 01:48:20
1236,2205998938309150934,Couldn’t put it down,I learned a lot from this book.,public,2025-06-19 05:28:34,2025-07-17 10:23:14
651,2010212614412932267,Overhyped,Characters felt real and memorable.,public,2023-03-26 17:22:19,2023-03-31 01:29:59
398,12361141010264213176,Page-turner,Needed tighter editing.,private,2023-04-09 03:27:21,2023-04-23 02:21:06
241,18378933689402794972,Couldn’t put it down,Fantastic world-building and tension.,public,2024-02-15 21:46:46,2024-02-23 10:46:46
1215,8274322238635083070,Overhyped,Would recommend to friends.,private,2023-08-17 10:57:40,2023-08-19 10:04:39
1294,8195092140508667439,Classic,Exceeded expectations.,public,2023-06-19 16:06:07,2023-07-08 19:56:15
1439,3452619508768678740,Couldn’t put it down,Fantastic world-building and tension.,public,2024-08-13 21:06:15,2024-09-02 08:10:23
645,713044634314011004,Mixed feelings,Dialogue shines throughout.,public,2023-11-10 16:13:23,2023-11-30 12:39:15
228,15275836831788975481,Great characters,Well-paced and engaging.,public,2023-11-30 14:54:53,2023-12-17 11:51:18
959,12429787107112655385,Solid read,Ending surprised me—in a good way.,public,2024-10-07 17:24:58,2024-11-01 00:09:12
1334,1923679551811579793,Mixed feelings,Would recommend to friends.,public,2024-01-28 17:16:21,2024-02-09 02:50:34
833,10939995786678650782,Solid read,Well-paced and engaging.,public,2023-12-12 13:21:53,2023-12-23 16:07:20
195,15701746173864524238,"Slow start, strong finish",Exceeded expectations.,public,2025-03-22 14:29:45,2025-04-04 07:28:27
288,17609217433774855261,Page-turner,Well-paced and engaging.,private,2024-12-14 04:15:27,2024-12-14 08:55:05
68,12735646473848730961,"Slow start, strong finish",Characters felt real and memorable.,public,2023-04-23 15:03:13,2023-04-27 02:56:39
608,5754620972807538186,Great characters,Plot dragged in the middle.,public,2025-02-25 02:56:58,2025-03-25 01:30:01
1328,7411570490106277147,Not my favorite,Ending surprised me—in a good way.,public,2023-04-01 17:05:27,2023-04-14 15:53:28
583,7184631716626190666,Solid read,Would recommend to friends.,public,2025-06-10 07:09:14,2025-07-02 02:58:40
87,4522404587520168535,Mixed feelings,Well-paced and engaging.,public,2024-03-24 16:42:16,2024-04-09 17:55:54
623,8061240281088137494,Not my favorite,Needed tighter editing.,public,2025-08-02 14:17:19,2025-08-06 16:40:33
240,11862745876997213293,Page-turner,I learned a lot from this book.,public,2023-04-17 09:15:20,2023-05-15 20:02:25
68,14775879532742991842,Page-turner,Dialogue shines throughout.,public,2024-01-14 18:27:57,2024-02-06 07:54:01
1028,12372089560189832364,Solid read,Ending surprised me—in a good way.,public,2025-01-03 15:22:44,2025-01-15 17:21:50
174,15287093891187303288,Loved it,Characters felt real and memorable.,public,2024-01-15 19:37:03,2024-01-22 13:49:02
318,6279032582475679904,Solid read,Would recommend to friends.,public,2023-09-18 21:00:52,2023-10-17 08:02:11
983,7089353973667751647,Not my favorite,Characters felt real and memorable.,public,2024-01-28 13:56:09,2024-02-17 21:51:18
53,6269357136815823420,Great characters,I learned a lot from this book.,private,2024-05-13 08:35:20,2024-05-14 05:00:49
1073,5955783315941900051,Mixed feelings,Fantastic world-building and tension.,public,2025-10-05 15:27:43,2025-10-13 00:32:44
697,16700915234143379367,"Slow start, strong finish",Needed tighter editing.,public,2024-10-05 14:14:17,2024-10-30 16:15:43
1266,11428147978609723862,"Slow start, strong finish",I learned a lot from this book.,public,2023-08-29 05:49:38,2023-08-31 09:55:14
475,8585543815763434623,"Slow start, strong finish",Would recommend to friends.,public,2024-08-22 18:46:28,2024-09-05 12:02:06
1220,14941168897200647272,Mixed feelings,Exceeded expectations.,public,2024-02-02 03:03:14,2024-02-05 01:00:07
575,12679126947708086984,"Slow start, strong finish",Ending surprised me—in a good way.,private,2025-05-24 09:58:52,2025-05-27 16:13:54
55,6360242222822780280,Classic,Would recommend to friends.,public,2023-08-22 13:32:50,2023-09-14 20:03:39
254,3302911933376442284,Classic,Plot dragged in the middle.,public,2025-06-27 07:49:16,2025-07-12 04:30:55
888,13325023438703189335,Mixed feelings,Plot dragged in the middle.,public,2024-09-24 01:19:37,2024-10-02 22:29:45
1303,249499615055848043,Classic,Well-paced and engaging.,public,2024-07-31 02:36:25,2024-08-14 22:09:39
212,6606106505191737420,Loved it,Fantastic world-building and tension.,public,2024-07-07 05:24:32,2024-07-31 16:56:34
691,9000828496070727447,Couldn’t put it down,Dialogue shines throughout.,public,2025-08-13 11:41:39,2025-09-04 13:31:34
930,4278291628212017133,Mixed feelings,Would recommend to friends.,public,2025-02-16 03:37:12,2025-02-20 03:26:09
796,2513969578222187686,Great characters,Well-paced and engaging.,public,2023-01-20 01:49:00,2023-02-13 23:48:22
